name,food_id,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,Comp.1,Comp.2,Comp.3,Comp.4,Comp.5,fit
自製蔥油餅,30529,-0.2635662,0.5433147,0.81724447,0.6064109,-1.2162734,0.013663524,-0.5231818,-1.6532795,-0.6650977,-2.2167997,3.197899,-1.4790053,-1.4133853,1.2081622,-0.06899702,2.2807648,2.5864527,2.222402400606634,-1.629628389003412,0.5298540188597699,0.010548575771164082,-2.0816814022232206,3
海鮮義大利麵,30530,0.118681304,-3.7747645,-1.4716517,0.5525056,-0.5586309,0.8317574,0.3032805,-0.7713209,1.3781824,-2.0499623,0.8494988,-0.029988062,-1.6038227,-0.9293505,-1.2819263,2.9790297,1.6870149,-2.3093993919896665,0.35707609186805805,-0.30500967956024405,0.6835459482559135,-0.9556948252773033,2
超開胃雞蛋糕,30531,-0.71856594,-0.28365427,1.8875133,-2.231103,-3.2568877,-0.59540385,-1.1927415,-3.7120504,0.3086589,-1.6282516,1.4572967,-1.2367957,-0.5592467,-0.30089748,0.7973356,0.92317027,0.68077713,4.475939534020005,-1.5818775813237955,-2.0044408097646182,1.0745250878840724,-1.1277524638169696,3
娃娃菜辣炒豬肉,30532,-0.87989473,-3.414664,-2.9881623,2.4586153,0.16508931,-0.1074798,1.8948445,-1.7916535,2.396001,-4.6832385,1.6808059,0.9599455,-0.39583206,-1.9542584,-0.29954514,3.3326929,1.2790222,-5.2865694101090455,-1.2683918166891008,-1.7342081673576208,0.009583049041115371,-0.06973448749844179,2
洛神花魚片,30533,1.8480265,-1.5691136,-0.8089026,1.0953693,-1.1029552,-0.113042295,-0.6751318,-0.56080425,1.4109905,-1.5606924,1.5359409,-0.11583225,-1.26436,-1.1299001,-0.40647906,2.6974797,0.7973761,-0.424332112690885,0.6310220435842562,0.4520011422378213,0.21994505281405557,0.7249545217880283,2
紅酒牛肉絲,30534,0.22279964,-2.0750163,-3.1835792,1.0361409,-0.012723501,-0.16036661,-0.07465609,-1.3324778,3.0843546,-2.2430432,3.617428,0.41701397,-1.6933562,-1.7559444,-0.13816425,2.698291,0.14419796,-2.6809488466655322,-0.12323761393330374,-1.500732550250899,0.9977795413517143,1.2013818125000826,2
蒜香里肌豬排,30535,-0.23274496,0.16056783,-1.8120993,0.9465829,-0.88167006,0.5919169,1.2919267,-1.1396145,1.8380675,-1.9615445,2.5947917,-0.12302261,0.22312634,-1.2117628,-0.9985175,3.8326516,1.6699003,-1.6561364986099634,-2.9242369517061975,0.9838233052417946,0.4472742549028672,-0.12657944784244202,3
咖哩炒螃蟹,30536,-0.09536601,-2.2781992,-0.937334,1.1059355,-1.025068,0.48829845,1.8737242,-0.40973973,0.65953946,-1.8658057,0.90532094,-0.09226988,-0.3317943,-0.8587405,-0.0067586545,2.4819577,1.0895537,-1.5487528098997105,-0.260668781798586,0.8158010578943038,0.022305383150909103,-0.5898391997987705,2
金絲蒸龍蝦,30537,0.76098317,-1.3031638,-0.22370604,-0.12127428,-1.2043432,1.3966529,-0.31641686,-0.5558418,0.2545394,-0.7294526,0.22293304,0.49071825,-0.3891909,1.6435659,0.30561054,1.1023124,0.83857554,1.7274165703176287,0.9983598758750268,1.5540484026714838,0.43346622567239423,-1.937301244627115,1
甜椒佛卡夏麵包,30538,-0.35799825,1.1278927,2.0319297,-2.014616,-0.905021,0.74226105,-1.7036054,-0.94019294,-0.94627523,-1.9238325,3.7470336,-1.3607514,-1.7917199,1.2495245,0.381038,0.6197241,1.7648052,5.099652379211198,-1.219206970339945,0.09936537240923665,0.3952391670497276,-2.005518700317365,3
炸魚變身•喜慶人團圓,30539,-0.53078395,-2.4422228,-0.70113665,0.13212219,-1.9212413,-0.51769,-0.08223336,-1.1703094,0.7796728,-2.851146,1.7159885,0.27384105,-0.8939768,-0.5975859,0.8953163,2.471994,2.075337,-0.3841989459523411,-0.5627285173035569,-1.4163549678047351,-1.167571354019121,-0.8935022901555203,3
甜橘果凍,30540,1.2305087,-1.4418828,1.2646346,0.75605124,-2.1461647,-1.0553467,-1.7109817,-0.8928752,0.36969724,-2.5530143,1.9757196,0.84026045,-1.0179615,-0.8166819,1.8890952,2.906457,0.98347044,1.44613538489746,0.7044178153666035,-1.1789417948319383,-1.48344488666455,0.4517299606587866,1
迷迭香蛋糕卷,30541,0.14048018,0.3197145,2.4453206,-1.7136016,-2.4137614,-0.12909804,-0.47722635,-2.281382,0.69419193,-1.7168483,2.370726,0.36398983,-0.22142121,-0.9124948,1.2937518,1.0731795,0.7183113,4.005508622489405,-1.6457058923274557,-0.8743230124763441,0.3078633788061357,0.28650786072239304,3
薰衣草餅乾,30542,0.23626453,0.16747077,2.0882518,-1.2429303,-1.8339349,-0.17517515,-0.3636965,-2.3744118,-0.27887273,-1.8643284,2.4932802,-1.200106,-1.4859748,-0.39377654,0.6537565,0.81182975,1.52763,3.876907446172701,-1.2979039040814457,-0.4585694486443291,0.570452453972754,-0.48046642192422395,3
薄荷奶酪,30543,1.2872175,-2.0811596,0.75880593,-0.032294042,-2.4452193,-1.1209636,-1.7857065,-1.4072068,-0.22702612,-2.3610296,0.86372006,-0.29088834,-2.2037501,-1.4332957,1.660569,2.27782,0.4152695,1.81249861253734,1.5457250769785467,-1.8173268573627628,-0.8838301117784111,0.3674006024596626,1
莎莎醬玉米餅,30544,1.4840856,-0.49573886,-0.37285143,0.4787263,-1.8100523,-0.12560174,0.22986081,0.08623638,0.006857425,-1.419423,0.6958663,-0.29110184,-2.3662262,-0.9637637,0.9494901,2.394031,2.855514,1.0582228220718315,0.010331717818982677,1.1319037894213093,-1.8640590316134442,0.4125439176680773,1
百里香年糕,30545,-0.38262808,-3.7299798,-1.547767,1.3450158,0.31495917,-0.27552497,0.4560431,-1.5499707,2.4623694,-3.5162039,2.4178743,1.9777513,-2.4351082,-1.3622931,0.611515,2.8977828,1.1101534,-3.1084821111782905,0.38979422005272824,-2.608805873129975,0.16323960756407446,0.5968121910374354,2
香草雙料煎蛋,30546,-0.41993204,-0.62932456,0.10669592,-0.2316977,-1.334448,0.36453328,0.024375677,-2.4946094,0.4275637,-1.6384561,2.1954536,-0.1088037,-0.69731975,0.8980569,-0.13871542,2.5065954,1.1039382,1.279024254243516,-1.3080653994079339,-0.17596800980366176,1.2767272073671372,-1.7474650637361564,3
蒜酥大沙公,30547,1.1835928,-0.9033494,0.45243433,0.23768882,-1.497553,1.0614494,0.5984801,-1.1543875,0.23588617,-0.9810314,0.7148743,-0.8882831,0.23161793,-0.61567444,-0.93812454,2.0034175,1.0915004,0.9004139692786655,-0.6603416704189243,1.966361789602009,0.9813163625463429,-0.7552986777665937,3
香草三明治,30548,0.23425195,2.3802595,1.8309052,-1.390637,-0.40460393,0.36238587,0.36388487,-1.404519,0.7276649,-0.65127516,0.20388427,0.23328,-1.5037923,1.2107686,0.52445734,1.6789404,2.7735815,4.437320245108801,-2.339297379742826,1.5625398675319717,0.4567016728504376,-0.33821651809004427,3
豆腐乳蒸肉,30549,0.08407238,-1.6589622,-0.6340186,1.8016467,-1.2746716,1.4736949,-2.080442,-3.0882874,0.6866049,0.26318738,2.7613142,1.3628374,-0.7048891,-0.17532466,4.2107444,1.5464514,1.9498466,1.4425426490805677,1.74060824374727,-0.5075700322890012,-1.0696091588297096,-0.8528975508039993,1
桂竹筍滷肉,30550,2.5722837,-2.2529395,-0.6743314,2.257759,-0.23308219,1.5266035,-0.11392255,0.9282597,-0.9178813,-0.6415783,1.5425792,-1.2757697,-0.3901195,-1.7339128,0.76645595,3.1966016,-0.0283641,-1.10066951845488,2.5600821198334445,2.8821183470493557,-0.1620230645050249,0.16043828583589198,1
金錢蝦,30551,-0.34339345,-0.17238808,-0.26682907,0.77848655,-2.4915042,1.0739741,0.49076146,-1.2501433,-0.24012487,-1.5556839,1.6074482,0.5062865,-0.028511798,-0.33556637,0.46333897,2.844645,1.5866894,0.6535351087854313,-1.3820485080762612,0.8960824186228761,-0.7747091537548634,-1.6371623166258051,3
醋溜魚片,30552,0.0047589764,-0.94702876,-1.6364734,1.6143355,-0.662532,-0.20821223,1.5057552,-0.69170105,2.2399745,-3.2136483,1.8881092,0.4562537,0.46485206,-2.001598,-0.12035023,4.745245,2.0194945,-3.1241177436188807,-2.658238595802145,0.2160674443768587,-0.7179928151247853,0.7764229778886971,2
燴什錦海鮮,30553,1.6757425,-2.6211095,-1.1104363,1.7121466,-1.3979051,1.5082978,1.6299359,0.27824062,0.33853883,-1.55041,1.4787247,-0.11098226,-0.463447,-0.45620003,-0.28585565,2.7394233,1.9008803,-1.9375750446613327,0.480473504862678,2.5358990341708916,-0.5587145483815117,-0.6909702664160708,2
三杯皮蛋,30554,0.90398014,-0.67005146,-1.1187724,1.8296475,-1.1276022,0.5768593,1.1290222,-1.6966193,0.96899617,-1.9319218,1.0773184,-0.80259115,0.6762886,-1.8446888,-0.2258245,4.363243,1.3785791,-1.8556631437584994,-1.751891235833951,1.4410991387595906,0.28593496820357006,0.11467641836155335,2
炒蔬菜什錦,30555,0.79572207,-2.8890796,-1.4368857,1.0669423,-0.25054827,0.8772486,1.6509322,-0.77068466,0.8820426,-2.4578872,1.3063084,0.019369898,-1.1252944,-1.7519336,0.84182286,3.5492156,3.3024995,-2.671037099499515,-0.629618231508102,0.7711025083875086,-1.0769198953591477,0.15615564596615836,2
草莓檸檬乳酪蛋糕,30556,0.3478359,-0.08931504,1.035993,-1.4422855,-1.9364021,-1.472421,-1.126232,-2.7056644,1.2071788,-2.515323,1.4854903,-0.46269152,-1.2707655,-0.8870758,2.2263227,0.5154035,0.75541127,3.6189657731348235,-0.6961481193127346,-2.237383864589053,-0.11814612990661372,0.9277208006886469,3
蒼蠅頭,30557,-0.29989764,-1.5048559,-2.1243641,2.2409856,-1.240589,1.3516517,1.7049559,-0.60998154,-0.67406654,-4.1352997,0.4046721,0.35718942,0.9523791,-2.1270328,0.4804086,3.877245,1.9092809,-3.2995490475583322,-1.636522861495633,0.9118365280165708,-1.9653927564983562,-1.5468495648203917,2
櫛瓜優格冷湯,30558,2.0071573,-3.0738568,-0.5762856,0.41722292,-1.0312155,-0.6175601,-0.2704821,-0.7100657,0.14429513,-2.6179097,1.7291477,-1.0329008,-2.583435,-0.8714553,1.1701264,3.0617208,2.034083,-0.5633879410108604,1.257762032762885,-0.34225899488277783,-0.8415822868730001,0.4213092776646676,2
香腸三明治,30559,0.87740713,2.3070562,2.2792687,-1.2579334,-0.4654612,0.16614798,1.3289293,-2.277088,1.6668894,-1.794249,2.4271545,0.8470999,-0.41024914,1.581239,-0.40783823,4.4740534,3.1508026,2.524903272089604,-4.604951572471862,1.733567656121366,1.2611444294557665,0.03395453814239657,3
雲南大薄片,30560,2.5129874,-2.8946335,-1.7620842,0.6830869,-0.71926266,0.09906946,-1.0520556,-0.80465275,1.3476708,-1.6911888,1.7862376,-1.3169926,-0.81532764,-0.679279,-0.4817563,2.7080524,1.0043603,-1.1911320316598248,1.248394589426378,0.68081116895617,0.6568565391613681,0.2002731449048992,1
紅麴醬豬肝,30561,3.2187617,-2.5143452,-0.67574286,1.0965111,-1.4628791,0.22478202,-1.2940485,0.372272,1.3482475,-1.2407123,2.4805038,-0.8284382,0.11128003,-0.7083796,0.11329602,2.0568447,0.87155604,-0.26233472054375306,1.7155991346215322,1.6604447617866536,-0.3289660615700908,0.7544277268721866,1
嫩薑果醋肉絲,30562,0.4240716,-2.2369118,-2.2098696,2.8942313,-1.2819544,-0.36212713,-0.18917128,0.49133825,1.8454587,-3.5756829,2.2440538,0.93856233,0.27003184,-1.2197301,1.4318715,2.8342888,3.3151932,-2.903376934150181,-0.37684017803742287,-0.03959634837084158,-3.3773554835008452,0.10159740478593549,2
酸辣椰汁雞柳,30563,1.2632524,-3.487686,-2.207132,1.148189,0.7775552,-0.19193175,-0.5548173,-0.5912355,1.8249891,-1.8344438,0.98148566,-0.4688714,-1.8892599,-0.4836651,0.7107006,2.1457634,-0.14995688,-1.7971753793825396,2.5505606827218203,-0.5920323238772451,1.012542500714279,0.5430482295807821,1
蒜泥茄子,30564,2.0108607,-4.4811754,-2.0045648,1.3376895,-0.5755314,-0.92102194,0.051536117,-0.55867124,2.2840111,-2.4654427,2.5250304,-0.24738982,-1.8361996,-0.24533448,0.1381631,2.9060206,1.3201267,-2.8514798856294696,1.7086755718690685,-0.595353139212425,0.1556582955890616,0.7906539167139838,1
夏威夷炸餃子,30565,0.84195155,0.14005628,1.0802875,-0.012123142,-1.0637852,1.1029475,0.10804026,-2.395282,0.14532802,-1.6271596,0.74622226,-2.0360057,1.2221649,0.66235876,-2.3636112,3.2894611,1.7498906,1.2568758879704796,-2.6271202163944896,2.305594216307061,2.2387609543057736,-2.150495784260691,3
龍舌蘭特調|微醺酸梅湯,30566,0.88894254,0.005495368,0.65902567,0.45917302,-1.2930399,-0.2300537,-1.7504404,-0.57163054,0.41836986,-0.5040524,-0.008744818,0.21983252,-1.8782759,-1.061575,0.8825192,0.33906415,-0.51396596,3.2282429175182688,1.8347043898732824,-0.19584812395638398,0.1289100720487797,0.5758491138678709,1
白蘭地特調|好事花生,30567,-0.23201288,-0.04252217,0.24637955,0.9804762,-2.4350364,-0.9873728,-0.2726638,-0.7853775,1.1841223,-0.6491489,-0.41763237,0.8088958,-1.0224591,-0.3125005,1.2349741,-0.13658257,0.74172115,2.6521830331899245,0.6190439475258254,-0.3109208872603182,-0.9609681552179964,0.192012347853836,1
伏特加調酒|洛神花賦,30568,2.0892458,0.36119002,2.0597363,0.22127569,-1.3867747,-0.5006238,-1.4362806,-0.66412556,0.16716179,0.05618698,-0.39684507,-0.22395892,-1.8078277,0.4507153,1.4114995,-0.103795536,0.3920841,4.820146668015267,2.0393321648076164,1.120233624141091,0.10451508107483692,0.6511959778234161,1
川貝枇杷蘭姆調酒,30569,0.64369696,-0.38622767,1.0274945,0.38974994,-1.5787795,-0.88601273,-1.5802388,-0.5758901,0.62210387,-0.5084939,1.1060245,-0.039166227,-1.0492628,-0.14902106,1.4158716,0.6589526,-0.39724225,3.2557851703618246,1.5818078485783276,-0.3130911445900994,0.04665420223842254,0.3605235594307162,1
櫛瓜水果沙拉,30570,2.3892741,-1.6493543,0.0046935445,-0.16524483,-1.5799896,-0.2646822,-0.7397331,-0.5169696,-0.0068735974,-2.057831,0.358975,-0.7636734,-1.7079859,0.5592583,1.1216304,1.6973432,2.2928715,1.6591033506325328,1.0910411653614571,0.8559211707536489,-1.0944337150707732,-0.3146653397387806,1
番茄燴櫛瓜,30571,0.94506335,-0.79668444,0.2904886,-0.5528031,0.9229977,0.117755584,1.2528944,-1.769888,2.0006633,-1.1878759,1.7241195,-0.5025614,-2.467551,-1.2480582,0.67108315,2.1127517,2.6070013,0.6454643865564278,-1.13031090403714,0.37283404654577473,1.1313490050725146,1.7061826504282274,3
炭烤味噌櫛瓜,30572,0.8668792,-0.1801663,-0.14126216,-0.047147453,-0.7883863,-0.49584454,-0.014183354,-0.48896322,1.1736993,-2.5459864,3.06058,0.38033286,-1.3810545,-0.77964,1.3082217,2.6411157,2.694121,0.7300930480980924,-1.392435618687593,-0.020290963194062928,-1.357977001315338,0.8682384862902958,3
高麗菜捲,30573,1.4667938,-0.151743,-0.26990867,0.6754962,-0.46845582,1.558624,0.09328558,-0.9977218,-1.215825,-1.9429973,1.1179938,-0.49695894,-1.1984938,1.479485,0.31992358,1.8854315,1.84908,1.405282467408679,0.14126238192117116,2.3063253276137665,0.048226786281402645,-2.1254065812522582,1
紅酒燉牛肉,30574,0.76703185,-1.775377,-0.8218728,1.828728,1.5519811,0.38739762,0.9516527,-1.0061978,1.773675,-1.331832,2.9845812,0.45366248,-1.9932697,-2.04458,2.54649,2.6459613,0.741865,-1.465303015482103,0.9964014832986119,-0.03720717792444986,0.3712660489792161,2.1652368185154107,2
金旺堅果烤年糕,30575,0.13831602,-1.1773618,1.3267968,-0.4781229,-1.0046906,-0.8089931,-1.2585089,-2.9266047,1.414703,-1.0597705,1.550615,-0.27545655,-0.61230016,-0.78839684,2.45604,0.9401306,1.0278399,2.874549757353933,0.1683331230504796,-1.573283642310419,0.4916434063691909,0.6601160240976855,3
香菇蝦仁燒賣,30576,-0.27681786,-1.7182678,-0.8612674,1.6523814,-1.3156308,1.2949135,-1.258645,-1.0829651,-0.15304774,-1.2599921,2.292596,0.7284971,-0.37859535,1.018525,2.1956072,1.9879478,2.013849,0.5404483133708227,1.0583868136549999,0.3723512608364314,-1.3798965531905107,-2.3332989208059334,3
薏仁冬瓜排骨湯,30577,2.1594338,-4.4165034,-0.31172132,2.5295997,1.2766747,1.746609,-0.9155081,-0.9158791,0.071575250000000007,0.11732984,2.0472026,-0.13373889,-1.6077485,-0.49243194,2.8438056,2.1532326,-0.6789119,-0.9599019036414016,5.02704096083385,1.0087866438470598,1.1892626558967205,0.19126998093566372,1
鮭魚拌飯,30578,0.5103242,-1.549683,-0.9595418,0.098715946,-0.4464261,1.745936,-0.39161387,-1.3597616,1.0289674,-0.8702451,2.1369476,1.893571,-0.921583,0.13606437,2.5080092,2.0156863,1.6684531,0.5455245985104094,0.665765861075703,0.34736991288387764,-0.5347019763182508,-0.5469456927161593,1
培根清炒甘藍,30579,0.4703463,-1.4549122,-1.5765104,0.6426682,-0.47365284,1.3390594,0.74137384,-0.45149273,-0.27116734,-2.2604682,0.95763844,-0.3615738,-0.857568,-0.73773146,0.28277895,3.29085,2.5279195,-1.1933411633919688,-0.6690975843428801,1.3431200494307742,-0.8197366008888556,-1.276871691332791,2
高麗菜飯,30580,-0.23863442,-3.3719559,-1.1347703,1.6594099,-0.3837416,1.363917,-0.6323649,-1.0814189,-0.51610166,-2.8463175,0.76902217,0.6889458,-0.045581203,-1.4649335000000001,2.609945,4.414042,2.5625093,-2.2280689733516548,0.606762500881042,-0.3901267216870181,-2.0940829234452094,-1.577219637066663,2
辣味宮保高麗菜,30581,0.8140722,-1.2671804,-1.6219069,1.7765448,-0.942479,0.3824653,1.0830041,-0.4879479,-0.07905863,-2.658909,0.16749804,-0.7754621,-0.39084667,-1.554526,0.61927843,3.3586059,1.9485571,-1.7193526085836266,-0.5075572288214566,1.2257069548718111,-1.244579851315763,-0.3498307352608789,2
味噌高麗菜湯,30582,1.5763868,-2.4143639,-1.3222653,1.4344018,-0.91407335,1.0395052,-0.06752734,0.17257506,-0.5370302,-1.1738901,1.683844,-0.6262803,-2.0002673,0.27210805,1.033006,2.3169827,2.0736365,-0.4210018419761804,1.9040898710770173,1.662342908954677,-1.0265598946708372,-1.0885375719883301,1
焗烤千層餃子皮,30583,1.475547,-2.4000204,0.3000346,-0.659539,-0.2895843,0.29229423,-0.6667868,-1.5883762,1.2009647,-1.8263849,1.6456615,-0.6085585,-1.050754,0.52418685,0.10653494,1.9115454,1.8329892,0.8695792434971235,0.2949822291978895,0.18180785256764703,1.0242087702678497,-0.4642265130534971,1
黃金餃子皮水果沙拉,30584,0.4745194,-1.2055955,1.1559789,-0.5824232,-1.6778877,-0.821514,-0.19065203,-1.0475223,1.5660626,-2.4589138,0.9964067,-0.87853724,0.60988134,-0.4501967,0.12225273,2.906584,2.9220705,1.027138124647471,-2.05903472655776,0.07846959597326217,-0.5999212518131292,-0.07310387158928795,3
蔥油餃子皮蛋餅,30585,-0.5546578,0.49006572,-0.023855483,0.55324376,-1.4142381,0.17661272,0.22102681,-2.2164133,1.3417172,-0.9774777,2.269021,-0.25953525,0.28259113,1.4909136,-0.68936074,3.145957,1.6827887,1.095659045661817,-2.3713282917235192,0.8869342432484338,1.2702402931993837,-1.6726489807108254,3
阿爾薩斯菜燉豬腳,30586,1.8845719,-1.2561606,-0.19307208,0.2161249,0.11188255,0.42876288,1.8368566,-1.7334818,1.0025982,-1.2345508,1.4264036,-2.0009139,-0.5097165,-2.495069,0.7583241,2.998486,1.7704998,-0.5889015046048987,-1.0279139679848168,1.6673265398517623,0.9892516124595807,1.7357271004138475,3
餃子湯麵,30587,0.21059151,-4.246504,-1.5983876,2.051557,-0.5056126,0.4623392,-0.70082915,-0.21025828,1.0136272,-2.3220623,3.0867844,0.44995922,-1.912208,0.8551498,0.16277629,1.7257442,1.7316797,-1.995201257748593,2.1128750664767355,-0.5622423605313076,-0.42003427249940284,-1.6363338414859727,1
涼拌茄子,30588,0.9530792,-1.7682102,-1.2589673,1.2817245,-1.9047409,-0.5918956,1.0348845,-0.8030045,1.2204287,-2.0663102,0.765117,-0.2270881,-0.119602025,0.25316775,1.3539171,1.9644092,2.2853844,-0.5568602724465218,-0.13369940898722144,0.7842282739100658,-1.364722668157875,-0.19013041017080634,1
海鹽奶蓋仙草茶,30589,-0.7195586,-0.51336896,0.9562729,-0.590544,-1.6893077,-0.96218866,-1.6513913,-1.4772195,0.70186275,-1.2334274,1.4419752,0.16483551,-2.6631901,-0.842966,0.712761,1.1490302,0.2573467,3.105886646532676,0.4149860828159112,-2.1865603200462047,0.3149803240608745,0.012875734291950838,3
蒜烤野菜鮮菇佐胡麻醬,30590,1.4233459,-0.90265465,-0.27579468,-0.03221769,0.039945938,-0.43969333,1.5764529,-2.5783625,2.8146317,-2.2961047,0.55091417,-0.8834983,0.10876433,-0.6645603,-0.48689282,3.0291443,2.2941658,-0.7167815126169521,-2.455187968442834,0.7697267844555816,1.553246466000773,1.180769695996817,3
越式生春捲,30591,1.4156226,0.5600958,-0.65382695,1.1354,-1.286796,-0.3787092,0.2985673,-0.6661353,1.1367227,-1.8956053,0.6269294,-0.3168729,0.017309705,0.2930539,0.58442783,2.4648523,2.7772596,0.7262513703184468,-1.3873686328989585,1.795521429950106,-1.1917366988027118,0.03573215947702535,3
五味軟絲,30592,2.1290882,-3.0512257,-0.8107832,1.3701122,-1.5205958,-0.41161594,-1.8194358,-0.33723623,1.6913687,-2.1699653,1.075695,0.13350597,-0.8610662,-0.30898595,0.029747017,2.1538548,2.0483813,-0.6183703458839732,1.497618845447585,-0.03296266768772116,-1.0247972303383717,0.0461631911408064,1
橙香鯖魚,30593,1.0372512,-0.8478674,-0.9300671,1.129705,-0.727128,-0.40564626,-1.323171,-0.9842897,2.52181,-1.6636177,2.2397923,1.0822563,-1.0434752,-0.8618326,-0.18183519,2.9744678,0.3688845,-0.3352279380111605,0.022854438407539146,-0.6009926543136609,0.4885302970091529,0.9763942006081938,2
香煎去骨雞腿排,30594,1.2655587,0.9029262,-1.2982464,0.77372164,-0.41334292,0.82262844,1.2344253,-1.1663162,1.5711673,-0.73201245,2.881004,-0.8546287,0.3469472,-0.8676499,-0.6880294,4.4954243,0.0380596,-0.7592235867072047,-2.054865462940916,2.315464259015448,1.8700669820510827,0.7023457712685877,3
法式鹹派,30595,-0.20748769,0.06624133,1.0211011,-1.268641,-1.0082682,-0.14538603,-0.33261967,-2.4369702,1.046501,-1.8681295,1.7504038,-0.34127256,-1.3895162,-1.5819434000000001,1.4755728,1.3601419,2.3995037,2.6856520957485213,-1.8211625028017524,-1.0820892393416903,-0.13253187243603665,0.5852593948778022,3
雙芋牛奶冰沙,30596,0.8245899,-2.2014232,0.3241261,0.77581054,-0.44010264,0.48934162,-1.4350277,-2.9253044,0.4358993,-0.41866234,1.0276732,0.32867214,-1.5282364,0.5035646,3.1100018,1.1895795,0.43793693,2.0009131831351588,2.518317508178644,-0.6949943770166955,0.7086878778590079,-0.49479239995551394,1
紅燒豬肉蒟蒻絲,30597,0.11099429,-2.557725,-2.0960145,2.3477628,0.52207136,0.23847494,0.7124261,-0.9286844,2.0697846,-2.5495927,2.185072,0.26020002,-0.53926545,-0.83517164,-0.11799571,3.8982432,1.2496539,-3.5076634685243366,-0.2595611421903046,-0.025527137601392847,0.4691104299896093,-0.03681661752296979,2
黑胡椒薄片牛排,30598,1.0112268,0.7612078,-1.4949605,-0.4198761,-0.6344788,0.9718667,0.14151934,-0.8884589,1.2706612,-1.1526097,2.6525364,-0.8847828,-0.76337093,-1.1106173,-0.95509005,2.493691,0.62209153,0.5634398362719287,-1.599364277696996,1.3776819547581443,1.257574948855291,0.2984753842206812,3
青木瓜燒肉,30599,0.71122456,-2.002963,-1.1009803,2.228225,-0.17823933,0.14937513,1.1934495,-1.4164885,1.305639,-2.197235,1.7073561,-0.1918806,-0.0709348,-1.74853,1.5678458,3.5482402,1.8406019,-2.297069883473675,-0.42161407174855026,0.5186126153872072,-0.5230127847394106,0.7520355142264235,2
更年期食補|香菇菊丸,30600,0.8785033,-1.7290299,-0.28249854,1.8062959,-0.62624377,0.41420636,-1.078801,-1.1383921,1.2864239,-1.9002463,1.6568815,0.12818366,-0.5319928,-0.6282659,-0.1766006,2.6447203,2.1235235,-0.5580782663895696,0.048749109031934745,0.3537627442209914,-0.20369170828738656,-0.44639502167097794,1
義大利肉醬麵,30601,0.3811207,-4.259305,-1.8209702,0.05017117,0.96974295,-0.49907407,-1.0643258,-0.9587419,2.4149625,-3.0622933,2.2909987,0.1632147,-2.6188743,0.008086934,-0.11954767,2.6371362,1.2689468,-2.107860165871271,1.3015687672992031,-2.2006922103763116,0.963082437395293,-0.07989563143817083,2
黃金泡菜,30602,1.1979877,-1.2114601,-0.27143627,0.7539182,-1.7441852,-0.2665784,-2.4861746,0.30666193,0.62646955,-3.3101962,3.1003659,1.7340907,-1.4299397,-0.74821436,2.3598552,2.4202902,2.443962,0.8273314024944037,0.6094143043636615,-1.1076987481536524,-3.301984981151279,0.17435711904229617,1
牛肉韭黃餃,30603,0.18047984,-1.9049484,-1.4558524,2.1118867,-2.6343832,0.541985,0.18083715,0.6269357,-0.9916716,-3.1407619,1.7553877,0.5848674,-0.7667588,-1.0932314,1.5769968,2.7179618,2.8593192,-1.2789967291701558,0.1767096405239138,0.507400392071244,-3.7213735416053857,-1.4626919945577042,1
辣味咖哩軟絲,30604,0.7518297,-3.836965,-1.0622064,1.382417,-0.121484905,-0.14533201,-0.5392555,-1.321518,2.1845484,-2.5960584,1.7097937,-0.40904346,-0.3868338,-1.2452075,-0.23017243,2.7026682,1.7045898,-2.3569182973394387,0.47006128294784233,-0.7819557865038782,0.4002025151796107,0.10934890364663288,2
檸檬蔥油雞,30605,0.049598716,-2.4240313000000002,-2.3709788,2.3619752,-1.8276814,-0.47806427,1.5273362,-1.7785392,2.92011,-2.5520716,1.4445939,1.4236164,0.2366866,-1.6733472,1.4963098,3.138984,1.968102,-3.250715218295661,-1.0032379847559074,-0.7455104282719633,-1.3480120544121383,0.934193181790379,2
薰衣草香草茶,30606,1.6697649,-0.6931944,2.25292,0.06532053,-1.0914059,0.9892706,-0.063334905,0.5879736,-0.4307507,0.31104022,-0.16601491,-0.39778882,-1.1524575,-0.16117539,0.35286424,-0.0025335667,0.2042362,3.58917523359859,1.9834566248628256,2.4156993994669107,0.48563547799352236,-0.014544589533736108,1
牛肉蔥捲,30607,1.4224899,2.279389,1.2820193,-1.0616465,0.7412115,0.97331667,0.53953993,-1.5170677,1.1103134,-1.1250322,3.434795,-0.64196765,0.048300214,0.9568655,0.9224698,1.4700013,2.1381426,3.395081304298464,-2.5431891131228537,2.5230712282402368,1.226437666525593,0.40206265487911547,3
檸檬百里香草茶,30608,2.5474873,-0.417049,1.9529252,-0.048541628,-1.3729539,1.0596317,0.37821147,0.49504605,-0.35874134,0.053787034,0.6008426,-0.26696187,-1.4624192,-0.48110265,0.787878,0.3393433,1.052547,3.3207357886850817,1.4674484243559025,2.8264977783678433,-0.1733475149753844,0.6718943395504725,1
蔥爆白鯧,30609,0.6144712,-1.2282226,-1.1881466999999999,2.3988976,-1.7380217,0.059032254,1.6159884,-0.41999123,1.2674255,-1.6477573,2.333708,0.084505595,0.3747962,-0.9339386,0.4570301,3.1449716,1.1857783,-1.8165976719262622,-0.7227616029861433,1.3755711526822922,-0.6621212370501302,0.23393728023842691,2
